Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Specimen_Name,SRA Study
SRR24708055,AMPLICON,595,21544663,PRJNA975142,SAMN35310804,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",12196743,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486765,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n711-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n711-s518,8741CAR-LTO,SRP438987
SRR24708056,AMPLICON,591,41266074,PRJNA975142,SAMN35310803,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",21933427,FRED HUTCH,missing,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486764,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n711-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n711-s517,8568ALK-RTO,SRP438987
SRR24708061,AMPLICON,590,30076409,PRJNA975142,SAMN35310734,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",14058498,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486759,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n704-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n704-s506,2470GIV-LTO,SRP438987
SRR24708062,AMPLICON,591,10930818,PRJNA975142,SAMN35310733,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6099205,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486758,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n704-s505,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n704-s505,2465SLA-RTO,SRP438987
SRR24708063,AMPLICON,595,8070889,PRJNA975142,SAMN35310732,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",4772092,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486757,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n704-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n704-s503,2465SLA-LTO,SRP438987
SRR24708064,AMPLICON,569,441910,PRJNA975142,SAMN35310731,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",351102,FRED HUTCH,missing,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486756,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s518,NTC_m81_3E3,SRP438987
SRR24708065,AMPLICON,582,108946,PRJNA975142,SAMN35310730,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",137448,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486755,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s517,NTC_m81_3D3,SRP438987
SRR24708066,AMPLICON,587,126941,PRJNA975142,SAMN35310729,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",146867,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486754,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s516,NTC_m81_3C3,SRP438987
SRR24708067,AMPLICON,594,46435582,PRJNA975142,SAMN35310162,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",26340927,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486753,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n705-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n705-s516,9914DAN-RFT,SRP438987
SRR24708092,AMPLICON,589,23400029,PRJNA975142,SAMN35310641,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",10682946,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486728,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n723-s520,8002KAR-PG,SRP438987
SRR24708093,AMPLICON,592,15244540,PRJNA975142,SAMN35310640,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",7084125,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486727,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n723-s518,7597BIA-PG,SRP438987
SRR24708094,AMPLICON,589,34139341,PRJNA975142,SAMN35310639,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",15217155,FRED HUTCH,missing,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486726,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n723-s516,6527BAR-PG,SRP438987
SRR24708095,AMPLICON,590,20816193,PRJNA975142,SAMN35310153,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",10605462,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486725,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n704-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n704-s522,9770MEY-LFT,SRP438987
SRR24708096,AMPLICON,591,12450442,PRJNA975142,SAMN35310638,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6032116,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486724,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n723-s515,6198MAD-PG,SRP438987
SRR24708097,AMPLICON,589,38607163,PRJNA975142,SAMN35310637,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",17867955,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486723,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n723-s513,5667WIL-PG,SRP438987
SRR24708102,AMPLICON,591,28437485,PRJNA975142,SAMN35310632,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",13560627,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486718,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s518,4113THO-PG,SRP438987
SRR24708103,AMPLICON,590,19263463,PRJNA975142,SAMN35310631,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",9341844,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486717,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s517,4081HAL-PG,SRP438987
SRR24708104,AMPLICON,591,14659338,PRJNA975142,SAMN35310630,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",7141938,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486716,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s516,3947SCH-PG,SRP438987
SRR24708112,AMPLICON,599,1690645,PRJNA975142,SAMN35310145,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1148242,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486708,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n704-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n704-s511,7877STA-AIR,SRP438987
SRR24708114,AMPLICON,598,3648253,PRJNA975142,SAMN35310557,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",2009264,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486706,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n715-s503,2077YER-AIR,SRP438987
SRR24708115,AMPLICON,590,116803199,PRJNA975142,SAMN35310556,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",58147170,FRED HUTCH,missing,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486705,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n714-s522,5228SCI-PG,SRP438987
SRR24708116,AMPLICON,590,49038964,PRJNA975142,SAMN35310555,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",23995268,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486704,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n714-s521,4922COL-PG,SRP438987
SRR24708118,AMPLICON,589,70744235,PRJNA975142,SAMN35310553,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",32663500,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486702,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n714-s518,4859BAL-PG,SRP438987
SRR24708119,AMPLICON,589,23975745,PRJNA975142,SAMN35310552,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",11666608,FRED HUTCH,missing,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486701,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n714-s517,4838SHE-PG,SRP438987
SRR24708124,AMPLICON,594,6475311,PRJNA975142,SAMN35310548,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",3692405,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486696,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n714-s511,1701CRA-AIR,SRP438987
SRR24708125,AMPLICON,597,897793,PRJNA975142,SAMN35310547,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",543562,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486695,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n714-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n714-s510,1464BLO-AIR,SRP438987
SRR24708132,AMPLICON,598,1982053,PRJNA975142,SAMN35310141,"MIGS/MIMS/MIMARKS.human-vaginal,MIMARKS.survey",1317379,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486688,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n704-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n704-s506,7476GON-AIR,SRP438987
SRR24708133,AMPLICON,599,372490,PRJNA975142,SAMN35310518,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",269953,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486687,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n710-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n710-s522,NTC_m80_3H8,SRP438987
SRR24708134,AMPLICON,587,236122,PRJNA975142,SAMN35310517,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",199725,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486686,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n710-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n710-s520,NTC_m80_3F8,SRP438987
SRR24708135,AMPLICON,596,335392,PRJNA975142,SAMN35310516,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",247545,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486685,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n710-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n710-s516,NTC_m80_3C8,SRP438987
SRR24708136,AMPLICON,598,104123,PRJNA975142,SAMN35310515,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",122087,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486684,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n710-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n710-s511,DB CTL-44,SRP438987
SRR24708137,AMPLICON,599,112181,PRJNA975142,SAMN35310514,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",123935,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486683,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n710-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n710-s510,DB CTL-43,SRP438987
SRR24708155,AMPLICON,596,8943861,PRJNA975142,SAMN35310411,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",5694642,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486665,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n729-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n729-s507,5032FER-RFT,SRP438987
SRR24708156,AMPLICON,590,45969213,PRJNA975142,SAMN35310410,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",23759967,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486664,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n729-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n729-s506,5032FER-LFT,SRP438987
SRR24708157,AMPLICON,590,78163278,PRJNA975142,SAMN35310409,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",39861517,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486663,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n729-s505,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n729-s505,4870MOR-RFT,SRP438987
SRR24708158,AMPLICON,589,240683310,PRJNA975142,SAMN35310130,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",121764726,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486662,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n703-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:13:00Z,1,m69n703-s513,7274ROB-RFT,SRP438987
SRR24708159,AMPLICON,587,64032140,PRJNA975142,SAMN35310408,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",32168931,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486661,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n729-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n729-s503,4870MOR-LFT,SRP438987
SRR24708160,AMPLICON,589,170210770,PRJNA975142,SAMN35310407,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",83741522,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486660,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n729-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:13:00Z,1,m69n729-s502,4080CHE-LFT,SRP438987
SRR24708175,AMPLICON,590,38588260,PRJNA975142,SAMN35310394,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",20890716,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486645,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n728-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n728-s506,3548PRO-LFT,SRP438987
SRR24708176,AMPLICON,588,111961337,PRJNA975142,SAMN35310393,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",55802714,FRED HUTCH,missing,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486644,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n728-s505,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n728-s505,2759POL-RFT,SRP438987
SRR24708177,AMPLICON,591,33236769,PRJNA975142,SAMN35310392,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",17454258,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486643,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n728-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n728-s503,1922BUR-RFT,SRP438987
SRR24708178,AMPLICON,589,46573868,PRJNA975142,SAMN35310391,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",23316355,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486642,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n728-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n728-s502,1922BUR-LFT,SRP438987
SRR24708179,AMPLICON,597,13570752,PRJNA975142,SAMN35310390,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",8343056,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486641,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n727-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n727-s522,8896GIL-RTO,SRP438987
SRR24708180,AMPLICON,590,26553259,PRJNA975142,SAMN35310389,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",14280635,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486640,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n727-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n727-s521,8896GIL-LTO,SRP438987
SRR24708181,AMPLICON,599,2322571,PRJNA975142,SAMN35310128,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1529493,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486639,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n703-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n703-s510,4186LAR-AIR,SRP438987
